L 92.8, 54.5, -125.0, 92.8, 45.7, -125.0, 178, 102, 255
L 92.8, 45.7, -125.0, 93.4, 45.7, -125.0, 178, 102, 255
L 111.4, 45.7, -125.0, 112.0, 45.7, -125.0, 178, 102, 255
L 111.4, 45.7, -125.0, 112.6, 45.7, -125.0, 178, 102, 255
L 93.4, 45.7, -125.0, 94.0, 45.7, -125.0, 178, 102, 255
L 94.0, 45.7, -125.0, 94.0, 43.6, -125.0, 178, 102, 255
L 111.4, 45.7, -125.0, 111.4, 43.6, -125.0, 178, 102, 255
L 94.0, 41.5, -125.0, 92.8, 41.5, -125.0, 178, 102, 255
L 112.6, 41.5, -125.0, 111.4, 41.5, -125.0, 178, 102, 255
L 92.8, 54.5, -125.0, 112.6, 54.5, -125.0, 155, 155, 155
L 112.6, 54.5, -125.0, 112.6, 45.7, -125.0, 178, 102, 255
L 112.6, 75.1, -139.1, 112.6, 70.0, -135.6, 178, 102, 255
L 92.8, 75.1, -139.1, 92.8, 70.0, -135.6, 178, 102, 255
L 112.6, 75.1, -139.1, 92.8, 75.1, -139.1, 155, 155, 155
L 112.6, 64.8, -132.1, 112.6, 59.7, -128.5, 178, 102, 255
L 92.8, 64.8, -132.1, 92.8, 59.7, -128.5, 178, 102, 255
L 112.6, 64.8, -132.1, 92.8, 64.8, -132.1, 155, 155, 155
L 112.6, 59.7, -128.5, 112.6, 54.5, -125.0, 178, 102, 255
L 92.8, 59.7, -128.5, 92.8, 54.5, -125.0, 178, 102, 255
L 112.6, 59.7, -128.5, 92.8, 59.7, -128.5, 155, 155, 155
L 112.6, 70.0, -135.6, 112.6, 64.8, -132.1, 178, 102, 255
L 92.8, 70.0, -135.6, 92.8, 64.8, -132.1, 178, 102, 255
L 112.6, 70.0, -135.6, 92.8, 70.0, -135.6, 155, 155, 155
L 112.6, 85.4, -146.2, 112.6, 80.3, -142.6, 178, 102, 255
L 92.8, 85.4, -146.2, 92.8, 80.3, -142.6, 178, 102, 255
L 112.6, 85.4, -146.2, 92.8, 85.4, -146.2, 155, 155, 155
L 112.6, 80.3, -142.6, 112.6, 75.1, -139.1, 178, 102, 255
L 92.8, 80.3, -142.6, 92.8, 75.1, -139.1, 178, 102, 255
L 112.6, 80.3, -142.6, 92.8, 80.3, -142.6, 155, 155, 155
L 112.6, 90.6, -149.7, 112.6, 85.4, -146.2, 178, 102, 255
L 92.8, 90.6, -149.7, 92.8, 85.4, -146.2, 178, 102, 255
L 112.6, 90.6, -149.7, 92.8, 90.6, -149.7, 155, 155, 155
L 92.8, 95.7, -153.2, 92.8, 90.6, -149.7, 178, 102, 255
L 112.6, 95.7, -153.2, 112.6, 90.6, -149.7, 178, 102, 255
L 79.6, 95.7, -153.2, 92.8, 95.7, -153.2, 178, 102, 255
