L 479.9757, 101.9718, 37.1955,  479.5889, 401.4890, 23.5366,  240, 240, 0
L 717.9579, 100.9447, 56.6249,  479.9757, 101.9718, 33.5049,  240, 240, 0
L 717.9579, 100.9447, 56.3146,  718.5577, 110.7228, 56.5761,  240, 240, 0
L 718.5577, 110.7228, 56.5761,  718.6371, 112.0173, 56.5745,  240, 240, 0
L 718.6371, 112.0173, 56.5745,  719.0695, 119.0620, 56.5661,  240, 240, 0
L 719.0695, 119.0620, 56.5661,  719.1555, 120.4634, 56.5643,  240, 240, 0
L 719.1555, 120.4634, 56.5643,  719.6050, 127.7891, 56.5554,  240, 240, 0
L 719.6050, 127.7891, 56.5554,  719.7007, 129.3483, 56.5536,  240, 240, 0
L 719.7007, 129.3483, 56.5536,  720.1650, 136.9108, 56.5444,  240, 240, 0
L 720.1650, 136.9108, 56.5444,  720.2559, 138.3922, 56.5425,  240, 240, 0
L 720.2559, 138.3922, 56.5425,  720.7249, 146.0329, 56.5333,  240, 240, 0
L 720.7249, 146.0329, 56.5333,  720.8206, 147.5923, 56.5314,  240, 240, 0
L 720.8206, 147.5923, 56.5314,  721.2897, 155.2330, 56.5221,  240, 240, 0
L 721.2897, 155.2330, 56.5221,  721.3854, 156.7924, 56.5203,  240, 240, 0
L 721.3854, 156.7924, 56.5203,  721.8640, 164.5891, 56.5109,  240, 240, 0
L 721.8640, 164.5891, 56.5109,  721.9550, 166.0705, 56.5089,  240, 240, 0
L 721.9550, 166.0705, 56.5089,  722.4384, 173.9453, 56.4995,  240, 240, 0
L 722.4384, 173.9453, 56.4995,  722.5389, 175.5827, 56.4975,  240, 240, 0
L 722.5389, 175.5827, 56.4975,  723.0007, 199.1631, 56.3056,  240, 240, 0
L 723.0007, 199.1631, 56.3056,  723.5809, 200.7367, 56.3817,  240, 240, 0
L 723.5809, 200.7367, 56.3817,  723.7186, 202.6765, 56.4007,  240, 240, 0
L 723.7186, 202.6765, 56.4007,  723.2189, 214.8782, 56.2035,  240, 240, 0
L 723.2189, 214.8782, 56.2035,  723.0962, 216.8712, 56.1636,  240, 240, 0
L 723.0962, 216.8712, 56.1636,  722.6294, 223.0200, 56.0865,  240, 240, 0
L 722.6294, 223.0200, 56.0865,  722.5435, 224.7232, 56.0602,  240, 240, 0
L 722.5435, 224.7232, 56.0602,  722.9866, 232.1028, 56.1167,  240, 240, 0
L 722.9866, 232.1028, 56.1167,  723.5085, 233.7440, 56.1992,  240, 240, 0
L 723.5085, 233.7440, 56.1992,  723.5084, 235.7430, 56.2261,  240, 240, 0
L 723.5084, 235.7430, 56.2261,  723.9684, 244.6865, 56.2762,  240, 240, 0
L 723.9684, 244.6865, 56.2762,  724.0275, 246.6688, 56.3096,  240, 240, 0
L 724.0275, 246.6688, 56.3096,  723.5613, 248.9498, 56.2421,  240, 240, 0
L 723.5613, 248.9498, 56.2421,  723.3205, 250.5644, 56.2012,  240, 240, 0
L 723.3205, 250.5644, 56.2012,  722.9243, 252.1803, 56.1446,  240, 240, 0
L 722.9243, 252.1803, 56.1446,  722.4583, 253.8185, 56.0736,  240, 240, 0
L 722.4583, 253.8185, 56.0736,  721.9816, 255.3719, 55.9967,  240, 240, 0
L 721.9816, 255.3719, 55.9967,  721.4662, 256.9542, 55.9155,  240, 240, 0
L 721.4662, 256.9542, 55.9155,  720.0573, 261.2102, 55.6914,  240, 240, 0
L 720.0573, 261.2102, 55.6914,  719.3392, 263.0724, 55.5825,  240, 240, 0
L 719.3392, 263.0724, 55.5825,  718.6722, 264.5318, 55.4798,  240, 240, 0
L 718.6722, 264.5318, 55.4798,  717.8575, 266.1160, 55.3541,  240, 240, 0
L 717.8575, 266.1160, 55.3541,  716.9781, 267.7332, 55.2163,  240, 240, 0
L 716.9781, 267.7332, 55.2163,  715.9028, 269.6896, 55.0433,  240, 240, 0
L 715.9028, 269.6896, 55.0433,  715.5488, 271.5067, 54.9608,  240, 240, 0
L 715.5488, 271.5067, 54.9608,  715.1035, 279.5782, 54.8958,  240, 240, 0
L 715.1035, 279.5782, 54.8958,  714.3777, 281.1202, 54.7993,  240, 240, 0
L 714.3777, 281.1202, 54.7993,  713.4203, 282.5725, 54.6518,  240, 240, 0
L 713.4203, 282.5725, 54.6518,  712.3986, 283.9589, 54.4910,  240, 240, 0
L 712.3986, 283.9589, 54.4910,  711.3260, 285.3070, 54.3220,  240, 240, 0
L 711.3260, 285.3070, 54.3220,  710.2053, 286.6413, 54.1466,  240, 240, 0
L 710.2053, 286.6413, 54.1466,  709.0618, 287.9303, 53.9658,  240, 240, 0
L 709.0618, 287.9303, 53.9658,  707.9467, 289.2476, 53.7776,  240, 240, 0
