L -314.3592, 542.0789, -60.5635,  -289.4124, 622.6207, -77.9774,  255, 0, 255
L -282.1528, 535.6323, -59.9779,  -257.8524, 611.4387, -78.9602,  255, 0, 255
P -468.3523, 648.3006, -76.7064,  0, 127, 127,  3,  Raid_2
P -738.2378, 647.7883, -79.2749,  0, 0, 240,  3,  01
P -758.1556, 459.8939, -76.9928,  0, 0, 240,  3,  02+Run_Away_emote_here
P -595.9621, 420.4298, -80.3639,  0, 0, 240,  3,  03
P -467.2993, 655.4781, -76.5948,  0, 0, 240,  3,  00
P 650.8228, -430.1148, -75.8074,  0, 127, 127,  3,  Raid_1
P -654.9144, 667.8672, -83.4781,  255, 0, 255,  3,  1-Door
P -767.9291, 517.2084, -76.9325,  255, 0, 255,  3,  2-Field
P -584.1255, 414.1603, -80.5840,  255, 0, 255,  3,  3-Waterfall
P -284.7357, 580.4750, -74.2048,  0, 0, 0,  3,  Viral_(Safe_Zone)
