P -1690.4865, -1360.9535, 1036.4081,  127, 64, 0,  2,  Manasheen_Grove
P -2314.1475, -448.1747, 1423.1215,  0, 0, 127,  2,  Firiona_Vie
P -2341.0652, -199.9373, 1425.7948,  240, 0, 0,  3,  X
P -2492.0928, -312.7645, 1427.6442,  0, 127, 0,  3,  X
P -2528.7793, -190.0743, 1420.8821,  240, 240, 0,  3,  X
P -2648.7964, 73.9008, 1425.2809,  240, 0, 0,  3,  X
P -2624.2981, 150.3108, 1428.9889,  240, 0, 0,  3,  X
P -2447.1099, 437.0275, 1421.1375,  240, 0, 0,  3,  X
P -2490.0823, 695.7053, 1423.5564,  240, 240, 0,  3,  X
P -2436.2710, -15.7035, 1452.1272,  0, 0, 240,  3,  X
P -2346.5435, 51.7034, 1530.6273,  240, 0, 0,  3,  X
P -2247.2056, 131.3009, 1621.9612,  0, 0, 240,  3,  X
P -2316.9993, 214.3042, 1562.3373,  0, 0, 0,  2,  an_echo_hunter?
P -1714.3743, 470.9712, 1773.8246,  240, 0, 0,  3,  X
P -1738.6649, 477.6587, 1768.4536,  0, 127, 0,  3,  X
P -1873.2412, 612.3223, 1773.9495,  240, 240, 0,  3,  X
P -1820.1659, 661.0997, 1767.5055,  0, 127, 0,  3,  X
P -1755.4873, 877.4051, 1771.7838,  0, 0, 240,  1,  X
P -1609.2119, 967.7574, 1776.2949,  240, 0, 0,  3,  X
P -1475.2905, 688.0587, 1785.1321,  0, 0, 240,  3,  X
P -1650.7604, 663.5219, 1767.4625,  0, 0, 240,  3,  X
P -1725.9003, 710.7081, 1767.2522,  0, 127, 0,  3,  X
P -1360.6957, 812.1699, 1817.8722,  240, 240, 0,  3,  X
P -1188.5905, 657.8454, 1799.1586,  127, 0, 0,  2,  Ao,_the_Fourth_Born
P -1615.2257, 280.4369, 1769.0313,  240, 240, 0,  3,  X
P -1653.1587, -1062.1779, 1048.8342,  0, 0, 127,  2,  Assistant_Scribe_Kaelir
P -660.1174, -708.2103, 93.6453,  0, 0, 127,  2,  Arch_Mage_Galsin
P -660.1174, -708.2103, 93.6453,  0, 0, 0,  1,  
