L 12.0769, 346.2298, -30.3368,  39.8326, 357.2532, -25.2327,  0, 0, 0
L 39.8326, 357.2532, -25.2327,  68.4663, 355.1129, -18.9629,  0, 0, 0
L 68.4663, 355.1129, -18.9629,  93.8706, 346.7652, -20.4214,  0, 0, 0
L 93.8706, 346.7652, -20.4214,  121.9550, 346.4984, -21.9239,  0, 0, 0
L 121.9550, 346.4984, -21.9239,  144.2535, 351.5749, -18.6407,  0, 0, 0
L 144.2535, 351.5749, -18.6407,  171.7090, 346.4778, -23.5195,  0, 0, 0
L 171.7090, 346.4778, -23.5195,  184.1344, 362.0445, -23.5190,  0, 0, 0
L 184.1344, 362.0445, -23.6120,  189.4205, 366.0012, -29.5785,  0, 0, 0
L 189.4205, 366.0012, -29.5785,  195.2482, 370.3484, -24.6927,  0, 0, 0
L 195.2482, 370.3484, -24.6927,  197.3435, 373.8571, -24.4694,  0, 0, 0
L 197.3435, 373.8571, -24.4694,  193.2990, 391.1808, -34.8057,  0, 0, 0
L 193.2990, 391.1808, -34.8057,  171.8001, 399.5730, -35.3818,  0, 0, 0
L 171.8001, 399.5730, -35.3818,  146.3699, 399.5743, -33.6540,  0, 0, 0
L 146.3699, 399.5743, -33.6540,  123.4594, 392.5627, -33.0262,  0, 0, 0
L 123.4594, 392.5627, -33.0262,  96.2138, 399.3064, -33.6013,  0, 0, 0
L 96.2138, 399.3064, -33.6013,  69.8835, 399.4360, -35.8537,  0, 0, 0
L 69.8835, 399.4360, -35.8537,  42.7662, 393.0098, -39.0808,  0, 0, 0
L 42.7662, 393.0098, -39.0808,  11.4494, 399.8799, -40.6948,  0, 0, 0
L 11.4494, 399.8799, -40.6948,  12.0806, 385.7192, -38.2065,  0, 0, 0
L 12.0806, 385.7192, -38.2065,  -51.9260, 385.7140, -33.6168,  0, 0, 0
L -51.9260, 385.7140, -33.6168,  -52.2032, 399.4677, -34.5119,  0, 0, 0
L -52.2032, 399.4677, -34.5119,  -85.3858, 399.5736, -32.7557,  0, 0, 0
L -85.3858, 399.5736, -32.7557,  -110.7376, 399.5739, -30.6171,  0, 0, 0
L -110.7376, 399.5739, -30.6171,  -132.2033, 394.9964, -32.9348,  0, 0, 0
L -132.2033, 394.9964, -32.9348,  -144.9924, 379.5129, -33.5434,  0, 0, 0
L -144.9924, 379.5129, -33.5434,  -161.8199, 373.5698, -32.0684,  0, 0, 0
L -161.8199, 373.5698, -32.0684,  -172.9106, 375.6039, -32.4145,  0, 0, 0
L -172.9106, 375.6039, -32.4145,  -185.7986, 376.8268, -32.6955,  0, 0, 0
L -185.7986, 376.8268, -32.6955,  -191.5018, 371.0370, -30.2696,  0, 0, 0
L -191.5018, 371.0370, -30.2696,  -192.0196, 363.9761, -28.8809,  0, 0, 0
L -192.0196, 363.9761, -28.8809,  -186.6588, 352.9666, -27.3198,  0, 0, 0
L -186.6588, 352.9666, -27.3198,  -188.6546, 348.6593, -26.3116,  0, 0, 0
L -188.6546, 348.6593, -26.3116,  -187.4607, 344.9604, -25.3730,  0, 0, 0
L -187.4607, 344.9604, -25.3730,  -191.2338, 330.5246, -19.5884,  0, 0, 0
L -191.2338, 330.5246, -19.5884,  -187.1670, 327.2687, -19.5894,  0, 0, 0
L -187.1670, 327.2687, -19.5894,  -177.4625, 324.0839, -21.7923,  0, 0, 0
L -177.4625, 324.0839, -21.7923,  -168.1509, 325.4079, -22.7828,  0, 0, 0
L -168.1509, 325.4079, -22.7828,  -160.6675, 344.3072, -27.3732,  0, 0, 0
L -160.6675, 344.3072, -27.3732,  -135.6196, 343.8150, -24.3510,  0, 0, 0
