P 62.6102, 55.8815, 1.5394,  0, 0, 0,  1,  X
P -308.7498, -118.2030, 1.5318,  0, 0, 0,  1,  X
P -370.6085, -139.1287, 1.5323,  0, 0, 0,  1,  X
P -429.5243, -226.6842, 1.5272,  0, 0, 0,  1,  X
P -271.5559, -195.8403, 1.5253,  0, 0, 0,  1,  X
P 75.6226, -517.8442, 1.5264,  0, 0, 0,  1,  X
P 265.7668, -378.3083, 1.5259,  0, 0, 0,  1,  X
P 489.8710, -604.8035, -20.4752,  0, 0, 0,  1,  X
P 257.5083, -187.3747, 1.5319,  0, 0, 0,  1,  X
P 344.9144, -294.2328, 1.5253,  0, 0, 0,  1,  X
P 154.4715, -87.0204, 1.5341,  0, 0, 0,  1,  X
P -45.3247, -151.4233, 1.5421,  0, 0, 0,  1,  X
P -205.6343, -330.9940, 1.5408,  0, 0, 0,  1,  X
P -136.3219, -334.0748, 1.5306,  0, 0, 0,  1,  X
P 258.0371, -185.1835, 1.5279,  0, 0, 0,  1,  X
P 552.8992, -601.4985, 1.5231,  0, 0, 0,  1,  X
P 316.9300, -59.4113, 1.5316,  0, 0, 0,  1,  X
P -49.3525, 40.1252, 1.5382,  0, 0, 0,  1,  X
P -340.3860, -661.8754, 1.5310,  0, 0, 0,  1,  X
P -14.5985, -63.5358, 1.5225,  0, 0, 0,  1,  X
P 419.5010, -177.7733, 1.5247,  0, 0, 0,  1,  X
P 35.0585, -139.7426, 1.5250,  0, 0, 0,  1,  X
P -113.4104, -523.2359, 1.6707,  0, 0, 0,  3,  X
