P 1300.0000, -1400.0000, 181.4612,  0, 0, 0,  3,  Stinking_Badges:_Underbulks,_Shrooms,_Shik'Nar
P -170.0000, 4000.0000, 180.0000,  0, 0, 0,  3,  Recondite_Sashes_drop_from:_Recondites,_
P 1651.9623, 200.8060, -178.1902,  100, 0, 100,  3,  Forsaken_Affairs
P -1500.0000, 200.8060, -178.1902,  240, 0, 0,  3,  Zombugs
P 542.0976, 1938.5392, 31.8898,  240, 0, 0,  3,  X
P 15.5610, 2080.6326, 15.5333,  240, 0, 0,  3,  X
P -388.6386, 1714.2233, -17.9824,  240, 0, 0,  3,  X
P -678.4446, 498.4158, -236.0173,  100, 0, 100,  3,  X
P 174.7035, -694.7972, 29.1900,  100, 0, 100,  3,  X
P 489.3948, -632.1086, 60.8360,  100, 0, 100,  3,  X
P 673.3495, -708.8384, 56.8952,  100, 0, 100,  3,  X
P 828.1489, -92.6614, 66.3755,  100, 0, 100,  3,  X
P 297.1520, 210.0136, -42.8783,  100, 0, 100,  3,  X
P 174.4649, 219.6698, -61.7122,  100, 0, 100,  3,  X
P 178.5889, 444.0011, -90.3143,  100, 0, 100,  3,  X
P 702.2878, 470.1943, -178.0643,  100, 0, 100,  3,  X
P 684.3804, 897.9636, -174.0091,  100, 0, 100,  3,  X
P 1195.3678, 982.5518, -174.9218,  100, 0, 100,  3,  X
P 522.9785, 1301.3539, -265.1053,  100, 0, 100,  3,  X
P 403.6544, 1093.6266, -271.4800,  100, 0, 100,  3,  X
P -13.9023, 1525.0862, -10.5620,  240, 0, 0,  3,  X
P -582.0634, 1189.4861, -234.5655,  240, 0, 0,  3,  X
P -916.3257, 1402.0719, -281.1230,  240, 0, 0,  3,  X
P -696.1564, 852.0640, -329.5347,  240, 0, 0,  3,  X
P -969.6619, 1071.2361, -343.8857,  240, 0, 0,  3,  X
P -625.2643, 261.9857, -224.0018,  100, 0, 100,  3,  X
P 402.5007, 405.2177, -178.0351,  100, 0, 100,  3,  X
P 608.8224, 307.0990, -179.5629,  100, 0, 100,  3,  X
P 1191.4766, 1240.0198, -174.7970,  100, 0, 100,  3,  X
P 559.5168, 438.5509, -174.1669,  100, 0, 100,  3,  X
P -163.7825, 2450.5225, 161.1723,  240, 0, 0,  3,  X
P -362.4341, 1730.2682, 39.7888,  240, 0, 0,  3,  X
P -361.0225, 1503.5486, -109.9705,  240, 0, 0,  3,  X
P -327.1435, 1346.0016, -126.5563,  240, 0, 0,  3,  X
P 651.9008, 535.9470, -175.0213,  100, 0, 100,  3,  X
P 904.9257, 712.8920, -178.4014,  100, 0, 100,  3,  X
P -271.7250, 3116.3440, 220.4483,  240, 0, 0,  3,  X
P -942.9680, 1332.7813, -278.3760,  240, 0, 0,  3,  X
P 128.8655, 306.2014, -55.9011,  100, 0, 100,  3,  X
P -556.8257, 897.7684, -198.7136,  240, 0, 0,  3,  X
P -766.6870, 1346.5944, -261.0360,  240, 0, 0,  3,  X
