P -125.7680, 456.5632, -8.5052,  0, 127, 127,  3,  Confort_in_the_Deep
P -107.4013, 436.2522, -10.9820,  100, 0, 255,  3,  Keep_Keepsakes
P 181.8620, 394.8413, -9.0881,  24100, 0, 255,  3,  Tools_of_the_Assasins(HA)
P -148.1620, 383.8871, 42.1861,  240, 240, 240,  3,  Keepsakes_of_the_Murdered(Drop_of_Ghosts)
P 96.2812, 189.0201, -9.1116,  100, 0, 255,  3,  X
P 179.5295, 194.4695, -9.0670,  100, 0, 255,  3,  X
P 194.3090, 116.5941, -11.6953,  100, 0, 255,  3,  X
P 157.2597, 374.0729, -9.1593,  100, 0, 255,  3,  X
P 180.9406, 415.7115, -9.1941,  100, 0, 255,  3,  X
P 182.6902, 342.1028, -9.1951,  100, 0, 255,  3,  X
P -91.1440, 308.1828, -9.9802,  100, 0, 255,  3,  X
P -183.7012, 351.5713, -10.0029,  100, 0, 255,  3,  X
P -126.8966, 408.5096, -10.8027,  0, 127, 127,  3,  X
P -157.1849, 506.2995, -11.0206,  0, 127, 127,  3,  X
P -126.3558, 510.7061, -10.6682,  0, 127, 127,  3,  X
P -88.0876, 508.8621, -11.0216,  0, 127, 127,  3,  X
P -64.4981, 488.6139, -11.0063,  0, 127, 127,  3,  X
P -70.2290, 434.8610, -11.0123,  0, 127, 127,  3,  X
P -96.2621, 402.8524, -10.9956,  0, 127, 127,  3,  X
P -178.9022, 409.6752, -11.0465,  0, 127, 127,  3,  X
P -198.8783, 465.4419, -11.0226,  0, 127, 127,  3,  X
P -161.4384, 527.4041, -10.5166,  0, 127, 127,  3,  X
P -252.9697, 507.2278, -11.0270,  0, 127, 127,  3,  X
P 151.8795, 496.8731, 22.7763,  0, 127, 127,  3,  X
P 179.2302, 223.2101, -9.0406,  100, 0, 255,  3,  X
P 229.6216, 122.9712, 16.8179,  100, 0, 255,  3,  X
P 100.9366, 362.4239, -6.1855,  100, 0, 255,  3,  X
P 112.3311, 359.1816, -6.6675,  24100, 0, 255,  3,  X
P 96.8883, 341.9686, -8.9398,  24100, 0, 255,  3,  X
P -114.0984, 375.7827, -11.7587,  24100, 0, 255,  3,  X
P -224.3608, 474.9490, -11.0300,  0, 127, 127,  3,  X
P 133.4413, 471.7777, 22.4594,  0, 127, 127,  3,  X
P -80.8081, 226.8230, 44.9871,  0, 127, 127,  3,  X
P -182.2498, 205.5341, 44.6627,  0, 127, 127,  3,  X
P -121.3793, 313.9431, 45.9802,  100, 0, 255,  3,  X
P -128.5427, 403.4408, 44.5967,  100, 0, 255,  3,  X
P -197.8496, 312.0675, 45.9789,  100, 0, 255,  3,  X
P 115.7962, 407.3171, 45.0433,  100, 0, 255,  3,  X
P 137.7552, 326.6103, 44.1652,  100, 0, 255,  3,  X
P 204.9096, 459.3658, 45.8508,  100, 0, 255,  3,  X
P 217.6854, 463.4590, 50.5529,  100, 0, 255,  3,  X
P 219.6275, 476.5315, 45.8677,  100, 0, 255,  3,  X
P 203.4902, 122.0529, 16.8180,  24100, 0, 255,  3,  X
P 142.2529, 155.8569, -9.0324,  24100, 0, 255,  3,  X
P 53.6860, -5.4894, -25.3011,  0, 127, 127,  3,  X
P 46.0076, -58.2348, -28.8283,  0, 127, 127,  3,  X
P -50.1193, -20.4390, -24.8398,  0, 127, 127,  3,  X
