P 103.1188, -636.0016, -26.3406,  100, 0, 100,  3,  YoD
P 116.0148, -636.7349, -12.3593,  100, 0, 100,  3,  YoD
P -35.0187, -678.9745, -12.3230,  100, 0, 100,  3,  YoD
P 62.9980, -582.9245, -12.3638,  100, 0, 100,  3,  YoD
P 63.9690, -692.0349, -12.3453,  100, 0, 100,  3,  YoD
P 28.0215, -660.9966, 49.5951,  100, 0, 100,  3,  YoD
P -2.8902, -681.9562, 71.6171,  100, 0, 100,  3,  YoD
P 66.9636, -500.1825, 42.6070,  100, 0, 100,  3,  YoD
P 0.0268, -613.9903, 19.6461,  100, 0, 100,  3,  YoD
P 38.1264, -668.8807, 37.6579,  100, 0, 100,  3,  YoD
P 3.7896, -568.9324, 45.6187,  100, 0, 100,  3,  YoD
P 1.0323, -589.6895, 82.8482,  100, 0, 100,  3,  YoD
P 0.0300, -461.0400, 37.5070,  100, 0, 100,  3,  YoD
P 66.1443, -693.9540, 41.4372,  100, 0, 100,  3,  YoD
P 22.0484, -622.2756, 48.0546,  100, 0, 100,  3,  YoD
P 74.9921, -518.0186, 1.6570,  100, 0, 100,  3,  YoD
P 283.9584, -606.1895, 1.6493,  100, 0, 100,  3,  YoD
P 295.8204, -684.5214, 1.5814,  100, 0, 100,  3,  YoD
P 293.9099, -714.0010, 33.6427,  100, 0, 100,  3,  YoD
P 94.9562, -695.0384, 53.5941,  100, 0, 100,  3,  YoD
P -90.0586, -655.9059, 5.6512,  100, 0, 100,  3,  YoD
P -27.9722, -663.0046, 5.6348,  100, 0, 100,  3,  YoD
P 62.1541, -705.0385, 10.2176,  100, 0, 100,  3,  YoD
P -27.9608, -486.0393, 1.6391,  100, 0, 100,  3,  YoD
P 34.0374, -345.9861, 1.6392,  100, 0, 100,  3,  YoD
P 125.1504, -365.5537, 1.7020,  100, 0, 100,  3,  YoD
P 64.8249, -326.1352, 1.6798,  100, 0, 100,  3,  YoD
P -126.9795, -384.9915, 1.6682,  100, 0, 100,  3,  YoD
P -60.1032, -600.1157, 3.6515,  100, 0, 100,  3,  YoD
P 269.0208, -763.0897, 1.6684,  100, 0, 100,  3,  YoD
P 185.0023, -383.8005, 1.8281,  100, 0, 100,  3,  YoD
P 10.0538, -676.8442, 5.6260,  100, 0, 100,  3,  YoD
P 61.1152, -683.9888, 10.2228,  100, 0, 100,  3,  YoD
P -26.0116, -554.9879, 4.3017,  100, 0, 100,  3,  YoD
P 30.1316, -628.9185, 3.6540,  100, 0, 100,  3,  YoD
P -59.9507, -553.8849, 3.6657,  100, 0, 100,  3,  YoD
P 44.9841, -570.8891, 19.9186,  100, 0, 100,  3,  YoD
P -94.9992, -394.9804, 1.7246,  100, 0, 100,  3,  YoD
P -24.1879, -627.7532, 7.4748,  100, 0, 100,  3,  YoD
P 254.8041, -383.8159, 1.6568,  100, 0, 100,  3,  YoD
P 274.8773, -443.9976, 3.6820,  100, 0, 100,  3,  YoD
P -1.0076, -508.9717, 7.4496,  100, 0, 100,  3,  YoD
P -92.1004, -699.0060, 3.6406,  100, 0, 100,  3,  YoD
P -224.9883, -393.9919, 1.6581,  100, 0, 100,  3,  YoD
P 40.0156, -528.1537, 3.6592,  100, 0, 100,  3,  YoD
P 64.9751, -814.9874, 1.6451,  100, 0, 100,  3,  YoD
P -145.0152, -857.9832, 1.6470,  100, 0, 100,  3,  YoD
P 294.9500, -524.0589, 9.6648,  100, 0, 100,  3,  YoD
P -114.0192, -375.0262, 1.6424,  100, 0, 100,  3,  YoD
P 54.9745, -519.0350, 3.6669,  100, 0, 100,  3,  YoD
P 163.9888, -345.2218, 1.6305,  100, 0, 100,  3,  YoD
P 59.7388, -488.8763, 3.6245,  100, 0, 100,  3,  YoD
P -37.8180, -385.3620, 1.7530,  100, 0, 100,  3,  YoD
P 144.1601, -323.9787, 1.6411,  100, 0, 100,  3,  YoD
P -134.9439, -681.8397, 5.6631,  100, 0, 100,  3,  YoD
P -57.6620, -492.8610, 3.6819,  100, 0, 100,  3,  YoD
P 204.9008, -385.1625, 1.6494,  100, 0, 100,  3,  YoD
P -185.8971, -325.0212, 1.6361,  100, 0, 100,  3,  YoD
P -61.0471, -522.0818, 3.6470,  100, 0, 100,  3,  YoD
