P 412.2021, 277.3231, -60.3774,  0, 127, 0,  3,  X
P 75.3357, 361.7131, -61.5274,  0, 127, 0,  3,  X
P -125.8656, 500.5614, -66.8498,  0, 127, 0,  3,  X
P -864.8802, 256.9385, -80.3543,  0, 127, 0,  3,  X
P 382.5872, 359.8546, -34.4285,  0, 127, 0,  3,  X
P 390.4251, 253.7823, -60.3678,  0, 127, 0,  3,  X
P 371.7569, 178.8511, -39.8899,  0, 127, 0,  3,  X
P 523.9748, 286.2162, -43.1327,  0, 127, 0,  3,  X
P 503.5618, 93.3707, -43.3822,  0, 127, 0,  3,  X
P 855.3404, 68.3717, -42.7700,  0, 127, 0,  3,  X
P 379.2630, 26.6399, -26.4105,  0, 127, 0,  3,  X
P -873.4526, 120.7709, -15.1553,  0, 127, 0,  3,  X
P -804.3689, 97.2452, -19.4597,  0, 127, 0,  3,  X
P -470.9826, 54.8363, 8.6793,  0, 127, 127,  3,  X
P -910.3337, -537.0632, -2.9323,  0, 127, 127,  3,  X
P -484.0940, -729.2181, -1.0282,  0, 127, 127,  3,  X
P 80.6576, -783.6584, -0.7129,  0, 127, 127,  3,  X
P -341.7233, -701.8149, -17.8753,  0, 127, 127,  3,  X
P 335.5546, -240.9635, 25.7954,  0, 127, 127,  3,  X
P 53.3919, -387.8531, -3.2812,  0, 127, 127,  3,  X
P -884.6211, -571.4606, 9.7693,  0, 127, 127,  3,  X
P 479.6154, -396.8832, -60.9473,  0, 127, 127,  3,  X
P -846.6761, -14.9047, 45.0641,  0, 127, 127,  3,  X
P -687.0129, -394.5001, 22.1394,  0, 127, 127,  3,  X
P -707.1719, -764.8842, 43.6930,  0, 127, 127,  3,  X
P -718.1880, -801.5972, 28.8157,  0, 127, 127,  3,  X
P -513.7183, -243.2580, -1.2672,  0, 127, 127,  3,  X
P 713.6190, -206.8006, -61.3875,  0, 127, 127,  3,  X
P 609.1736, -185.6226, -67.7996,  0, 127, 127,  3,  X
P 728.8422, -136.1090, -1.2822,  0, 127, 127,  3,  X
P 839.2269, -132.6098, -1.2531,  0, 127, 127,  3,  X
P -668.6089, -729.8879, 1.6629,  0, 127, 127,  3,  X
P -284.4365, 602.8900, -61.7097,  0, 127, 0,  3,  X
P -636.3290, 683.7905, -83.3024,  0, 127, 0,  3,  X
P -337.6125, 531.2791, -80.0081,  0, 127, 0,  3,  X
P 227.6870, -414.1139, 2.3006,  0, 127, 127,  3,  X
P 212.6100, 174.9147, 4.4167,  0, 127, 0,  3,  X
P 450.0000, 600.2452, -60.0519,  0, 127, 0,  2,  Flora_of_the_Bloodfalls
P 450.0000, 700.2452, -60.0519,  0, 0, 0,  2,  Vampire_Chess_Set:_Drop_from_
P -259.9177, -259.1857, 14.6531,  0, 127, 127,  3,  X
P -313.7737, -584.9350, -1.1261,  0, 127, 127,  3,  X
P 780.4965, -379.8557, -17.0644,  0, 127, 127,  3,  X
P 408.1047, 164.9881, -40.3698,  0, 127, 0,  3,  X
P -730.6639, 578.6731, -80.3875,  0, 127, 0,  3,  X
P -119.8500, -1000.8326, -0.6478,  0, 0, 0,  2,  Bloodfalls_battlefield:_Drop_from
P -119.8500, -900.8326, -0.6478,  0, 127, 127,  2,  Drops_of_Blood
P -130.1186, 357.4614, -58.9629,  0, 127, 0,  3,  X
P -504.8392, 499.1713, -83.3864,  0, 127, 0,  3,  X
P -22.6973, 484.1343, -62.7276,  0, 127, 0,  3,  X
P 863.7139, -13.3212, -43.4394,  0, 127, 0,  3,  X
P -388.1113, 256.8987, 6.8547,  0, 127, 0,  3,  X
P -471.3784, 298.8024, 6.7339,  0, 127, 0,  3,  X
P -680.8481, 687.2303, -55.7838,  0, 127, 0,  3,  X
P -749.1295, 448.6107, -76.9365,  0, 127, 0,  3,  X
P -947.1436, -407.6812, -0.2375,  0, 127, 127,  3,  X
P -1083.3577, -365.5226, 6.2746,  0, 127, 127,  3,  X
P -817.1387, -341.9549, -2.7410,  0, 127, 127,  3,  X
P -601.0338, 382.9152, -14.3253,  0, 127, 0,  3,  X
P 563.3390, 15.7835, -39.6501,  0, 127, 0,  3,  X
P -60.2443, 168.2298, -19.8612,  0, 127, 0,  3,  X
P -394.4306, 181.5089, -19.7070,  0, 127, 0,  3,  X
P -1043.0563, -577.4670, 29.3452,  0, 127, 127,  3,  X
P -916.0613, -507.2048, 28.6919,  0, 127, 127,  3,  X
P 275.9807, -775.7724, -9.3248,  0, 127, 127,  3,  X
P -657.0308, 146.5094, -19.5016,  0, 127, 0,  3,  X
P 299.9556, -564.1232, -6.4071,  0, 127, 127,  3,  X
P -179.6784, 119.3251, 8.9087,  0, 127, 127,  3,  X
P 445.5438, -491.8846, 16.0225,  0, 127, 127,  3,  X
P 620.5585, -335.0043, -4.5749,  0, 127, 127,  3,  X
P -167.6926, 560.9462, -83.5749,  0, 127, 0,  3,  X
P 867.5555, -13.7583, -43.3461,  0, 0, 0,  1,  F
P -1001.8454, -362.7689, 18.1334,  0, 127, 127,  3,  X
P -195.3044, 350.7695, -26.5749,  0, 127, 0,  3,  X
P -62.6621, 293.3567, -19.4661,  0, 127, 0,  3,  X
P 592.5259, 191.4709, -39.7416,  0, 127, 0,  3,  X
P -579.7582, -436.6695, -0.9412,  0, 127, 127,  3,  X
P -57.5508, 548.2966, -80.3530,  0, 127, 0,  3,  X
P 256.3715, 58.3004, -25.8785,  0, 127, 0,  3,  X
P -828.7909, 74.1287, -19.6048,  0, 127, 0,  3,  X
P -809.9468, -167.8077, 2.0641,  0, 127, 127,  3,  X
