L 653.0166, -745.7064, -145.3611,  658.0686, -737.8303, -141.9445,  0, 0, 0
L 658.0686, -737.8303, -141.9445,  665.7397, -732.5436, -139.6494,  0, 0, 0
L 665.7397, -732.5436, -139.6494,  671.3997, -726.9853, -137.2805,  0, 0, 0
L 671.3997, -726.9853, -137.2805,  673.8400, -718.5637, -134.7793,  0, 0, 0
L 673.8400, -718.5637, -134.7793,  673.8209, -703.3088, -134.7780,  0, 0, 0
L 673.8209, -703.3088, -134.7780,  672.8696, -694.2130, -134.3659,  0, 0, 0
L 672.8696, -694.2130, -134.3659,  665.0594, -685.6347, -132.3973,  0, 0, 0
L 665.0594, -685.6347, -132.3973,  651.9449, -679.5854, -131.1588,  0, 0, 0
L 651.9449, -679.5854, -131.1588,  643.4243, -668.1680, -131.6450,  0, 0, 0
L 643.4243, -668.1680, -131.6450,  636.4972, -655.8455, -133.0336,  0, 0, 0
L 636.4972, -655.8455, -133.0336,  631.9668, -641.1268, -134.1068,  0, 0, 0
L 631.9668, -641.1268, -134.1068,  638.6793, -626.1468, -134.7662,  0, 0, 0
L 638.6793, -626.1468, -134.7662,  644.5303, -622.5783, -134.7711,  0, 0, 0
L 644.5303, -622.5783, -134.7711,  647.8420, -617.8488, -130.8373,  0, 0, 0
L 647.8420, -617.8488, -130.8373,  654.1548, -617.8482, -134.7743,  0, 0, 0
L 654.1548, -617.8482, -134.7743,  661.7724, -610.1920, -134.7607,  0, 0, 0
L 661.7724, -610.1920, -134.7607,  661.7724, -610.1920, -134.7607,  0, 0, 0
L 661.7724, -610.1920, -134.7607,  666.3378, -609.0203, -134.7461,  0, 0, 0
L 666.3378, -609.0203, -134.7455,  677.6487, -603.8292, -134.7558,  0, 0, 0
L 677.6487, -603.8292, -134.7959,  687.2183, -603.6935, -134.7504,  0, 0, 0
L 687.2183, -603.6935, -134.7576,  700.2929, -596.2561, -134.7636,  0, 0, 0
L 700.2929, -596.2561, -134.7636,  709.1209, -599.4139, -134.7529,  0, 0, 0
L 709.1209, -599.4139, -134.7529,  722.9130, -604.3653, -134.7732,  0, 0, 0
L 722.9130, -604.3653, -134.7732,  728.4029, -612.9598, -134.7599,  0, 0, 0
L 728.4029, -612.9598, -134.7599,  734.5535, -622.0533, -133.4237,  0, 0, 0
L 734.5535, -622.0533, -133.4237,  742.2339, -626.8959, -133.9942,  0, 0, 0
