P -87.6989, 2200.0000, -203.4594,  0, 0, 0,  3,  This_Used_to_Be_My_Training_Ground:_Grimlings
P -1800.0464, -450.2014, -352.9037,  240, 0, 0,  3,  Shar_Vahl_Guild_Signets
P 2006.0464, -450.2014, -352.9037,  100, 0, 100,  3,  Articles_of_Brokenness
P -98.6075, -1553.5022, -192.7623,  0, 0, 0,  3,  Dreams_of_the_Whisperlings
P 333.5328, 110.9203, -167.0468,  240, 0, 0,  3,  X
P 469.9981, -135.3015, -167.0408,  240, 0, 0,  3,  X
P 159.6405, -248.7320, -234.5725,  100, 0, 100,  3,  X
P -38.5616, 134.3889, -189.9652,  240, 0, 0,  3,  X
P 148.1298, 269.4249, -184.5880,  240, 0, 0,  3,  X
P 126.6092, -1127.3196, -195.9562,  100, 0, 100,  3,  X
P -546.1465, 588.6666, -368.4038,  240, 0, 0,  3,  X
P 56.0933, 962.5206, -348.7659,  240, 0, 0,  3,  X
P 342.5096, 512.2914, -342.1969,  100, 0, 100,  3,  X
P 1013.4117, 306.7571, -365.5863,  100, 0, 100,  3,  X
P -741.6541, 696.8132, -362.4893,  100, 0, 100,  3,  X
P 259.5876, -1181.4673, -215.6203,  240, 0, 0,  3,  X
P -42.3731, 847.0469, -157.4104,  240, 0, 0,  3,  X
P -588.2863, -0.2441, -157.9050,  100, 0, 100,  3,  X
P 464.0738, 426.1534, -326.0396,  100, 0, 100,  3,  X
P -610.6612, 237.0402, -153.3844,  240, 0, 0,  3,  X
P 271.1823, -174.2476, -247.2249,  100, 0, 100,  3,  X
P 532.3287, -182.3811, -238.8750,  100, 0, 100,  3,  X
P 363.9496, 236.3581, -168.3856,  100, 0, 100,  3,  X
P 97.6028, 27.0297, -205.8975,  240, 0, 0,  3,  X
P -98.6075, 953.5023, -192.7623,  240, 0, 0,  3,  X
P 32.6518, 446.0175, -163.5257,  0, 0, 0,  3,  A
P 187.2430, -935.6920, -369.0033,  0, 0, 0,  3,  A
P 260.5216, -1179.1570, -214.3753,  0, 0, 0,  3,  S
P -1408.9065, 201.0723, -427.3286,  0, 0, 0,  3,  S
P -98.8855, -192.3479, -250.9000,  0, 0, 0,  3,  S
P -19.6520, -0.5915, -93.1373,  0, 0, 0,  3,  A
P 571.1974, -256.7316, -185.5446,  0, 0, 0,  3,  S
P 300.0770, -445.5570, -139.3212,  0, 0, 0,  3,  S
P -444.2755, -391.0423, -190.9111,  0, 0, 0,  3,  A
P -38.0337, -186.3358, -190.8972,  0, 0, 0,  3,  A
P 120.5518, -221.8607, -166.8895,  0, 0, 0,  3,  S
