P -784.4208, -1174.9694, 317.8045,  127, 64, 0,  3,  Portal_"A"
P -231.3094, -2423.9275, 320.2019,  127, 0, 0,  3,  Up
P -229.4395, -2412.6099, 360.1485,  0, 0, 127,  3,  Down
P 176.9987, -2291.7327, 320.1480,  127, 0, 0,  3,  Up
P 176.8283, -2291.7266, 359.9954,  0, 0, 127,  3,  Down
P 431.6951, -2400.7017, 360.4730,  0, 0, 127,  3,  Down
P 420.5373, -2400.2852, 320.1442,  127, 0, 0,  3,  Up
P 843.6805, -1923.3234, 320.2019,  127, 0, 0,  3,  Up
P 837.8954, -1918.2300, 360.1485,  0, 0, 127,  3,  Down
P 529.5750, -1962.3855, 320.2019,  127, 0, 0,  3,  Up
P 525.3859, -1962.3970, 360.1485,  0, 0, 127,  3,  Down
P -457.6958, -1950.6028, 320.2019,  127, 0, 0,  3,  Up
P -458.4189, -1949.9430, 360.1485,  0, 0, 127,  3,  Down
P -605.9316, -1682.5391, 320.2019,  127, 0, 0,  3,  Up
P -592.1400, -1681.2472, 360.1485,  0, 0, 127,  3,  Down
P -758.9905, -2056.7537, 320.1442,  127, 0, 0,  3,  Up
P -754.8640, -2054.9993, 360.4730,  0, 0, 127,  3,  Down
P -918.1512, -1954.6421, 320.2019,  127, 0, 0,  3,  Up
P -921.4885, -1953.7360, 360.1485,  0, 0, 127,  3,  Down
P -1268.2688, -2420.5691, 320.2019,  127, 0, 0,  3,  Up
P -1269.8672, -2408.4832, 360.1485,  0, 0, 127,  3,  Down
P -1091.9303, -2332.1829, 320.1442,  127, 0, 0,  3,  Up
P -1087.3617, -2329.5496, 360.4730,  0, 0, 127,  3,  Down
P 473.6500, -877.3890, 360.4640,  0, 0, 127,  3,  Down
P 475.1567, -877.1262, 320.1990,  127, 0, 0,  3,  Up
P 530.2842, -1253.8512, 320.2019,  127, 0, 0,  3,  Up
P 528.4011, -1267.4960, 360.1485,  0, 0, 127,  3,  Down
P 1310.5580, -2212.7488, 320.5951,  127, 64, 0,  3,  Drop_into_Aqueducts
P 4.3232, -2041.7094, 141.9791,  127, 64, 0,  3,  Teleporter_"A"
P -231.3500, -2608.7405, 320.1562,  127, 64, 0,  3,  Teleporter_"A"
P -5.9398, -975.6438, 142.1462,  127, 64, 0,  3,  Teleporter_"B"
P -531.7087, -1512.8158, 142.1462,  0, 0, 127,  3,  Teleporter_"C"
P -626.3011, 20.3221, 224.7644,  0, 0, 0,  3,  Down
P -624.3904, 22.6929, 184.9171,  150, 0, 150,  3,  Up
P 250.4584, -893.9700, 320.6913,  127, 64, 0,  3,  Teleporter_"B"
P 413.9094, -63.6912, 184.9193,  150, 0, 150,  3,  Up
P 415.4673, -58.9677, 224.7656,  0, 0, 0,  3,  Down
P 850.2281, -485.1727, 184.9181,  150, 0, 150,  3,  Up
P 844.2643, -489.4377, 224.8646,  0, 0, 0,  3,  Down
P 489.1999, -550.8618, 184.9193,  150, 0, 150,  3,  Up
P 489.2543, -545.8582, 224.7657,  0, 0, 0,  3,  Down
P 531.4391, -1510.5066, 142.1462,  127, 64, 0,  3,  Teleporter_"D"
P 1024.2061, -1061.6825, 320.6913,  127, 64, 0,  3,  Teleporter_"D"
P -1444.5320, -1686.8185, 320.6913,  127, 64, 0,  3,  Teleporter_"C"
P -570.5244, -302.8591, 184.9176,  150, 0, 150,  3,  Up
P 527.4600, -282.6886, 224.7642,  0, 0, 0,  3,  Down
P 527.3691, -281.8245, 184.9168,  150, 0, 150,  3,  Up
P -899.1752, -396.2479, 184.9193,  150, 0, 150,  3,  Up
P -892.1281, -398.2400, 224.7656,  0, 0, 0,  3,  Down
P -1329.1780, -1639.1830, 320.1564,  127, 0, 0,  3,  Up
P -1324.1310, -918.8224, 360.4730,  0, 0, 127,  3,  Down
P -1333.7483, -915.3343, 320.1442,  127, 0, 0,  3,  Up
P -1330.2605, -1363.7559, 359.7588,  0, 0, 127,  3,  Down
P -1332.8030, -1366.1581, 319.8557,  127, 0, 0,  3,  Up
