P -28.6535, 61.1389, -14.0187,  100, 0, 255,  3,  Cruelty_T'Vyl
P -28.6005, 31.9531, -14.0860,  0, 127, 127,  3,  Dredging_Drudgery
P -459.9625, -1953.7140, 73.0728,  24100, 0, 255,  3,  Twenty_Leagues(HA)
P -32.8910, -55.3893, -26.1969,  240, 240, 240,  3,  Armatalium_Odalia(Drop_from_Empire)
P 429.7728, -403.1299, -27.9211,  0, 127, 127,  3,  X
P 1192.5083, -568.1719, -27.5874,  0, 127, 127,  3,  X
P 1396.3319, -672.1421, -27.4307,  0, 127, 127,  3,  X
P 2982.2537, -1358.3069, -23.8106,  0, 127, 127,  3,  X
P 3022.9961, -1296.3268, -23.3230,  0, 127, 127,  3,  X
P 1580.3419, -1018.8835, 29.3815,  0, 127, 127,  3,  X
P 1591.3503, -1048.1980, 40.8600,  0, 127, 127,  3,  X
P 1614.8696, -1072.7728, 45.1309,  0, 127, 127,  3,  X
P 1638.4471, -1067.6406, 36.4441,  100, 0, 255,  3,  X
P 1652.0526, -1096.0204, 36.4439,  0, 127, 127,  3,  X
P 1679.0237, -1152.6055, 24.9311,  0, 127, 127,  3,  X
P 1589.0906, -1181.7885, 3.1477,  0, 127, 127,  3,  X
P 1623.9330, -1221.7263, -14.0883,  0, 127, 127,  3,  X
P 1694.1716, -1340.8982, -27.2840,  0, 127, 127,  3,  X
P 1636.4230, -1350.0206, -27.3442,  0, 127, 127,  3,  X
P 1460.0544, -2498.1731, -22.9106,  0, 127, 127,  3,  X
P 1383.9253, -1308.3995, -28.1976,  0, 127, 127,  3,  X
P 1406.5850, -1374.0352, -27.1902,  0, 127, 127,  3,  X
P 1146.5231, -1622.0513, -27.1335,  0, 127, 127,  3,  X
P 1159.9927, -1641.2893, -27.1334,  0, 127, 127,  3,  X
P 233.3598, -1484.7189, 47.1865,  100, 0, 255,  3,  X
P 246.2737, -1483.9541, 49.6628,  100, 0, 255,  3,  X
P 4.5666, -697.2096, 45.3132,  100, 0, 255,  3,  X
P 4.3407, -865.0096, 43.8259,  100, 0, 255,  3,  X
P 179.1156, -706.0855, 84.9885,  100, 0, 255,  3,  X
P 25.3064, -860.3704, 87.0005,  100, 0, 255,  3,  X
P 31.3159, -738.0373, 87.0913,  100, 0, 255,  3,  X
P 145.4114, -841.4414, 119.7959,  100, 0, 255,  3,  X
P 185.7032, -878.4650, 121.3982,  100, 0, 255,  3,  X
P 714.7536, -1303.3291, 47.1193,  100, 0, 255,  3,  X
P 859.2276, -1205.3512, 83.1749,  100, 0, 255,  3,  X
P 454.3936, -710.2466, 15.1778,  24100, 0, 255,  3,  X
P 769.6260, -691.3580, 20.4475,  24100, 0, 255,  3,  X
